time,value
2024-04-17T00:18:22.667852216Z,671
2024-04-17T00:18:27.685317293Z,671
2024-04-17T00:18:32.600361362Z,671
2024-04-17T00:18:37.618118737Z,671
2024-04-17T00:18:42.739160961Z,671
2024-04-17T00:18:47.654140845Z,671
2024-04-17T00:18:52.671083262Z,671
2024-04-17T00:18:57.688973664Z,671
2024-04-17T00:19:02.706517551Z,671
2024-04-17T00:19:07.621925525Z,671
2024-04-17T00:19:12.639594048Z,671
2024-04-17T00:19:17.656874172Z,671
2024-04-17T00:19:22.674977586Z,672
2024-04-17T00:19:27.691590716Z,672
2024-04-17T00:19:32.709699834Z,672
2024-04-17T00:19:37.727383704Z,672
2024-04-17T00:19:42.643645618Z,671
2024-04-17T00:19:47.660828664Z,671
2024-04-17T00:19:52.685773786Z,671
2024-04-17T00:19:57.695645915Z,671
2024-04-17T00:20:02.713031635Z,671
2024-04-17T00:20:07.730817018Z,671
2024-04-17T00:20:12.748385291Z,670
2024-04-17T00:20:17.66350567Z,670
2024-04-17T00:20:22.681663013Z,670
2024-04-17T00:20:27.699080969Z,669
2024-04-17T00:20:32.716366087Z,670
2024-04-17T00:20:37.734696187Z,670
2024-04-17T00:20:42.751650261Z,670
2024-04-17T00:20:47.769068855Z,670
2024-04-17T00:20:52.68978701Z,670
2024-04-17T00:20:57.702711666Z,669
2024-04-17T00:21:02.719779859Z,670
2024-04-17T00:21:07.73799346Z,669
2024-04-17T00:21:12.75479375Z,670
2024-04-17T00:21:17.772838374Z,670
2024-04-17T00:21:22.791462379Z,670
2024-04-17T00:21:27.705384709Z,670
2024-04-17T00:21:32.723807558Z,671
2024-04-17T00:21:37.740867878Z,671
2024-04-17T00:21:42.758464394Z,672
2024-04-17T00:21:47.776323533Z,672
2024-04-17T00:21:52.794400377Z,672
2024-04-17T00:21:57.811442214Z,672
2024-04-17T00:22:02.72722246Z,672
2024-04-17T00:22:07.744518376Z,672
2024-04-17T00:22:12.762203489Z,672
2024-04-17T00:22:17.779464008Z,672
2024-04-17T00:22:22.797144125Z,672
2024-04-17T00:22:27.815146621Z,672
2024-04-17T00:22:32.83238209Z,671
2024-04-17T00:22:37.748142141Z,671
2024-04-17T00:22:42.766263821Z,671
2024-04-17T00:22:47.782876327Z,670
2024-04-17T00:22:52.801119105Z,670
2024-04-17T00:22:57.818190683Z,668
2024-04-17T00:23:02.836619359Z,669
2024-04-17T00:23:07.752490462Z,669
2024-04-17T00:23:12.871454094Z,670
2024-04-17T00:23:17.786644762Z,670
2024-04-17T00:23:22.805140538Z,670
2024-04-17T00:23:27.82167854Z,670
2024-04-17T00:23:32.839478577Z,670
2024-04-17T00:23:37.85733197Z,669
2024-04-17T00:23:42.773483708Z,669
2024-04-17T00:23:47.790309921Z,669
2024-04-17T00:23:52.808112822Z,670
2024-04-17T00:23:57.824816611Z,670
2024-04-17T00:24:02.843027022Z,670
2024-04-17T00:24:07.86069067Z,670
2024-04-17T00:24:12.878082833Z,670
2024-04-17T00:24:17.869619407Z,673
2024-04-17T00:24:22.811078137Z,673
2024-04-17T00:24:27.828794748Z,673
2024-04-17T00:24:32.84634658Z,673
2024-04-17T00:24:37.864058456Z,673
2024-04-17T00:24:42.882261825Z,673
2024-04-17T00:24:47.899613859Z,673
2024-04-17T00:24:52.814858851Z,672
2024-04-17T00:24:57.832297814Z,672
2024-04-17T00:25:02.850405952Z,672
2024-04-17T00:25:07.867328106Z,673
2024-04-17T00:25:12.889244627Z,671
2024-04-17T00:25:17.903408141Z,671
2024-04-17T00:25:22.920209639Z,671
2024-04-17T00:25:27.835531961Z,671
2024-04-17T00:25:32.85337025Z,670
2024-04-17T00:25:37.870979928Z,670
2024-04-17T00:25:42.889871124Z,670
2024-04-17T00:25:47.906063728Z,670
2024-04-17T00:25:52.923559169Z,670
2024-04-17T00:25:57.941466261Z,669
2024-04-17T00:26:02.856636269Z,670
2024-04-17T00:26:07.874760893Z,670
2024-04-17T00:26:12.994182416Z,670
2024-04-17T00:26:17.909491376Z,670
2024-04-17T00:26:22.931804039Z,669
2024-04-17T00:26:27.944697909Z,669
2024-04-17T00:26:32.962016022Z,669
2024-04-17T00:26:37.878048588Z,670
2024-04-17T00:26:42.894808595Z,670
2024-04-17T00:26:47.912591771Z,670
2024-04-17T00:26:52.930515491Z,670
2024-04-17T00:26:57.948603549Z,670
2024-04-17T00:27:02.965889582Z,669
2024-04-17T00:27:07.881218413Z,670
2024-04-17T00:27:12.899482512Z,670
2024-04-17T00:27:17.916023027Z,670
2024-04-17T00:27:22.933863873Z,669
2024-04-17T00:27:27.951953208Z,670
2024-04-17T00:27:32.969844108Z,669
2024-04-17T00:27:37.987505182Z,669
2024-04-17T00:27:43.005124867Z,669
2024-04-17T00:27:47.920024834Z,669
2024-04-17T00:27:52.937274981Z,669
2024-04-17T00:27:57.954965162Z,669
2024-04-17T00:28:02.972716966Z,669
2024-04-17T00:28:07.989907727Z,668
2024-04-17T00:28:13.007873457Z,667
2024-04-17T00:28:17.923519546Z,667
2024-04-17T00:28:22.941384798Z,667
2024-04-17T00:28:27.958392296Z,665
2024-04-17T00:28:32.976399116Z,665
2024-04-17T00:28:37.993592692Z,664
2024-04-17T00:28:43.011842706Z,664
2024-04-17T00:28:48.029568894Z,664
2024-04-17T00:28:52.944371055Z,664
2024-04-17T00:28:57.962000318Z,664
2024-04-17T00:29:02.979534782Z,664
2024-04-17T00:29:07.997325826Z,664
2024-04-17T00:29:13.015047913Z,664
2024-04-17T00:29:18.033412828Z,664
2024-04-17T00:29:23.050202761Z,665
2024-04-17T00:29:27.965309169Z,664
2024-04-17T00:29:32.983345685Z,664
2024-04-17T00:29:38.000857633Z,664
2024-04-17T00:29:43.018133966Z,665
2024-04-17T00:29:48.035953487Z,664
2024-04-17T00:29:53.053459489Z,663
2024-04-17T00:29:58.071479427Z,664
2024-04-17T00:30:02.995947389Z,664
2024-04-17T00:30:08.010146749Z,664
2024-04-17T00:30:13.021483311Z,665
2024-04-17T00:30:18.039428877Z,665
2024-04-17T00:30:23.05728113Z,665
2024-04-17T00:30:28.074731797Z,664
2024-04-17T00:30:33.092023729Z,664
2024-04-17T00:30:38.007661873Z,664
2024-04-17T00:30:43.127784699Z,663
2024-04-17T00:30:48.043141634Z,663
2024-04-17T00:30:53.061242191Z,663
2024-04-17T00:30:58.079467183Z,663
2024-04-17T00:31:03.095970583Z,662
2024-04-17T00:31:08.113149949Z,662
2024-04-17T00:31:13.028878753Z,662
2024-04-17T00:31:18.046510391Z,662
2024-04-17T00:31:23.064725956Z,662
2024-04-17T00:31:28.082044372Z,662
2024-04-17T00:31:33.098982838Z,661
2024-04-17T00:31:38.117690716Z,662
2024-04-17T00:31:43.135049624Z,662
2024-04-17T00:31:48.055281397Z,662
2024-04-17T00:31:53.067300838Z,662
2024-04-17T00:31:58.085189734Z,662
2024-04-17T00:32:03.102680139Z,663
2024-04-17T00:32:08.120680837Z,662
2024-04-17T00:32:13.137557393Z,663
2024-04-17T00:32:18.155345899Z,663
2024-04-17T00:32:23.071262109Z,663
2024-04-17T00:32:28.088706446Z,663
2024-04-17T00:32:33.105584207Z,662
2024-04-17T00:32:38.124328157Z,663
2024-04-17T00:32:43.141073689Z,663
2024-04-17T00:32:48.160232403Z,663
2024-04-17T00:32:53.176146439Z,663
2024-04-17T00:32:58.092305039Z,663
2024-04-17T00:33:03.109362119Z,663
2024-04-17T00:33:08.127075164Z,662
2024-04-17T00:33:13.145202738Z,663
2024-04-17T00:33:18.162336886Z,663
2024-04-17T00:33:23.179763424Z,663
2024-04-17T00:33:28.197526897Z,663
2024-04-17T00:33:33.112983013Z,662
2024-04-17T00:33:38.130717626Z,662
2024-04-17T00:33:43.250995641Z,662
2024-04-17T00:33:48.165974427Z,661
2024-04-17T00:33:53.183258486Z,661
2024-04-17T00:33:58.201220335Z,661
2024-04-17T00:34:03.218482292Z,660
2024-04-17T00:34:08.134273679Z,661
2024-04-17T00:34:13.151312104Z,661
2024-04-17T00:34:18.169790603Z,662
2024-04-17T00:34:23.187148028Z,661
2024-04-17T00:34:28.204581418Z,662
2024-04-17T00:34:33.222584828Z,662
2024-04-17T00:34:38.239883798Z,662
2024-04-17T00:34:43.154730825Z,663
2024-04-17T00:34:48.172533907Z,663
2024-04-17T00:34:53.190870715Z,663
2024-04-17T00:34:58.207824542Z,663
2024-04-17T00:35:03.225685928Z,663
2024-04-17T00:35:08.243230808Z,663
2024-04-17T00:35:13.260923015Z,663
2024-04-17T00:35:18.17573786Z,663
2024-04-17T00:35:23.194006446Z,662
2024-04-17T00:35:28.211055677Z,662
2024-04-17T00:35:33.229701098Z,662
2024-04-17T00:35:38.246847462Z,663
2024-04-17T00:35:43.264198885Z,663
2024-04-17T00:35:48.179694675Z,663
2024-04-17T00:35:53.196805808Z,663
2024-04-17T00:35:58.215012955Z,663
2024-04-17T00:36:03.231818915Z,664
2024-04-17T00:36:08.249715492Z,664
2024-04-17T00:36:13.267541868Z,664
2024-04-17T00:36:18.285658079Z,663
2024-04-17T00:36:23.201085449Z,663
2024-04-17T00:36:28.217852309Z,663
2024-04-17T00:36:33.237182073Z,662
2024-04-17T00:36:38.253461631Z,662
2024-04-17T00:36:43.271208553Z,662
2024-04-17T00:36:48.289180891Z,661
2024-04-17T00:36:53.306436535Z,661
2024-04-17T00:36:58.221183406Z,661
2024-04-17T00:37:03.239461407Z,661
2024-04-17T00:37:08.257009002Z,662
2024-04-17T00:37:13.27438892Z,661
2024-04-17T00:37:18.291994801Z,662
2024-04-17T00:37:23.309510121Z,662
2024-04-17T00:37:28.328385557Z,662
2024-04-17T00:37:33.242751987Z,663
2024-04-17T00:37:38.260730063Z,663
2024-04-17T00:37:43.27788577Z,664
2024-04-17T00:37:48.295753177Z,663
2024-04-17T00:37:53.313375728Z,663
2024-04-17T00:37:58.330820277Z,664
2024-04-17T00:38:03.355866497Z,663
2024-04-17T00:38:08.263670911Z,664
2024-04-17T00:38:13.38447222Z,663
2024-04-17T00:38:18.299518721Z,664
2024-04-17T00:38:23.316750555Z,664
2024-04-17T00:38:28.334827283Z,664
2024-04-17T00:38:33.352228941Z,664
2024-04-17T00:38:38.36904673Z,664
2024-04-17T00:38:43.285258013Z,663
2024-04-17T00:38:48.302755154Z,663
2024-04-17T00:38:53.320265307Z,664
2024-04-17T00:38:58.33829499Z,665
2024-04-17T00:39:03.355299514Z,665
2024-04-17T00:39:08.373055983Z,664
2024-04-17T00:39:13.390904108Z,664
2024-04-17T00:39:18.306645611Z,663
2024-04-17T00:39:23.32324733Z,663
2024-04-17T00:39:28.341377354Z,663
2024-04-17T00:39:33.358327715Z,662
2024-04-17T00:39:38.376563047Z,663
2024-04-17T00:39:43.394656119Z,663
2024-04-17T00:39:48.411986294Z,663
2024-04-17T00:39:53.327539612Z,664
2024-04-17T00:39:58.344912148Z,664
2024-04-17T00:40:03.361944173Z,664
2024-04-17T00:40:08.380234564Z,664
2024-04-17T00:40:13.408137847Z,664
2024-04-17T00:40:18.415052846Z,664
2024-04-17T00:40:23.432994185Z,664
2024-04-17T00:40:28.34847998Z,665
2024-04-17T00:40:33.366337992Z,665
2024-04-17T00:40:38.383381365Z,665
2024-04-17T00:40:43.401867803Z,664
2024-04-17T00:40:48.418470838Z,665
2024-04-17T00:40:53.4360477Z,665
2024-04-17T00:40:58.453973223Z,666
2024-04-17T00:41:03.369265369Z,666
2024-04-17T00:41:08.38712969Z,666
2024-04-17T00:41:13.506841568Z,667
2024-04-17T00:41:18.421779324Z,667
2024-04-17T00:41:23.439380324Z,667
2024-04-17T00:41:28.458175775Z,667
2024-04-17T00:41:33.475188638Z,667
2024-04-17T00:41:38.390391488Z,667
2024-04-17T00:41:43.407923085Z,666
2024-04-17T00:41:48.425232656Z,665
2024-04-17T00:41:53.442891074Z,665
2024-04-17T00:41:58.461034543Z,664
2024-04-17T00:42:03.478383216Z,664
2024-04-17T00:42:08.393677767Z,663
2024-04-17T00:42:13.411857887Z,662
2024-04-17T00:42:18.42915161Z,662
2024-04-17T00:42:23.446699581Z,662
2024-04-17T00:42:28.463832289Z,662
2024-04-17T00:42:33.481508177Z,663
2024-04-17T00:42:38.499024252Z,662
2024-04-17T00:42:43.516740698Z,662
2024-04-17T00:42:48.432097305Z,662
2024-04-17T00:42:53.450301075Z,663
2024-04-17T00:42:58.467580837Z,662
2024-04-17T00:43:03.485264425Z,663
2024-04-17T00:43:08.5023735Z,663
2024-04-17T00:43:13.521344664Z,663
2024-04-17T00:43:18.437055105Z,663
2024-04-17T00:43:23.453309781Z,663
2024-04-17T00:43:28.471001483Z,663
2024-04-17T00:43:33.488615558Z,663
2024-04-17T00:43:38.506268214Z,663
2024-04-17T00:43:43.523591929Z,663
2024-04-17T00:43:48.556784736Z,663
2024-04-17T00:43:53.456643407Z,663
2024-04-17T00:43:58.475470678Z,663
2024-04-17T00:44:03.491676132Z,663
2024-04-17T00:44:08.510178305Z,663
2024-04-17T00:44:13.527161584Z,662
2024-04-17T00:44:18.545177327Z,662
2024-04-17T00:44:23.562845451Z,662
2024-04-17T00:44:28.481370237Z,662
2024-04-17T00:44:33.495583932Z,661
2024-04-17T00:44:38.512973079Z,661
2024-04-17T00:44:43.530709991Z,659
2024-04-17T00:44:48.549784349Z,658
2024-04-17T00:44:53.565923669Z,658
2024-04-17T00:44:58.583668464Z,657
2024-04-17T00:45:03.499005624Z,657
2024-04-17T00:45:08.517158657Z,657
2024-04-17T00:45:13.533411258Z,657
2024-04-17T00:45:18.551500048Z,657
2024-04-17T00:45:23.569072442Z,656
2024-04-17T00:45:28.587015665Z,657
2024-04-17T00:45:33.502138375Z,657
2024-04-17T00:45:38.520194938Z,658
2024-04-17T00:45:43.640009226Z,659
2024-04-17T00:45:48.555644103Z,659
2024-04-17T00:45:53.572807359Z,659
2024-04-17T00:45:58.590333078Z,659
2024-04-17T00:46:03.608554726Z,659
2024-04-17T00:46:08.536873473Z,660
2024-04-17T00:46:13.541067936Z,660
2024-04-17T00:46:18.559682845Z,660
2024-04-17T00:46:23.5764091Z,660
2024-04-17T00:46:28.593275774Z,660
2024-04-17T00:46:33.611640742Z,660
2024-04-17T00:46:38.629245305Z,660
2024-04-17T00:46:43.544619845Z,659
2024-04-17T00:46:48.562643087Z,660
2024-04-17T00:46:53.58000829Z,660
2024-04-17T00:46:58.597573225Z,660
2024-04-17T00:47:03.615467306Z,660
2024-04-17T00:47:08.632930254Z,659
2024-04-17T00:47:13.649877851Z,659
2024-04-17T00:47:18.56554331Z,658
2024-04-17T00:47:23.583769258Z,658
2024-04-17T00:47:28.600413609Z,658
2024-04-17T00:47:33.618364424Z,658
2024-04-17T00:47:38.636175308Z,657
2024-04-17T00:47:43.65335303Z,658
2024-04-17T00:47:48.677307977Z,658
2024-04-17T00:47:53.586319894Z,658
2024-04-17T00:47:58.604820677Z,658
2024-04-17T00:48:03.622052299Z,658
2024-04-17T00:48:08.639724813Z,658
2024-04-17T00:48:13.657780007Z,658
2024-04-17T00:48:18.674740349Z,658
2024-04-17T00:48:23.692176582Z,658
2024-04-17T00:48:28.60764854Z,658
2024-04-17T00:48:33.625646072Z,659
2024-04-17T00:48:38.642673639Z,659
2024-04-17T00:48:43.660277182Z,659
2024-04-17T00:48:48.678506952Z,659
2024-04-17T00:48:53.695581274Z,659
2024-04-17T00:48:58.714018588Z,659
2024-04-17T00:49:03.628896059Z,658
2024-04-17T00:49:08.646774266Z,658
2024-04-17T00:49:13.663836002Z,657
2024-04-17T00:49:18.680982538Z,658
2024-04-17T00:49:23.699579047Z,658
2024-04-17T00:49:28.716336257Z,659
2024-04-17T00:49:33.734045218Z,658
2024-04-17T00:49:38.649298041Z,658
2024-04-17T00:49:43.667325787Z,657
2024-04-17T00:49:48.684688989Z,658
2024-04-17T00:49:53.702313695Z,657
2024-04-17T00:49:58.720388733Z,657
2024-04-17T00:50:03.737931952Z,657
2024-04-17T00:50:08.653347972Z,657
2024-04-17T00:50:13.772897929Z,656
2024-04-17T00:50:18.688375056Z,655
2024-04-17T00:50:23.7060833Z,655
2024-04-17T00:50:28.72331702Z,655
2024-04-17T00:50:33.741083724Z,655
2024-04-17T00:50:38.759274693Z,654
2024-04-17T00:50:43.674043542Z,654
2024-04-17T00:50:48.692368216Z,655
2024-04-17T00:50:53.709938616Z,655
2024-04-17T00:50:58.727464958Z,655
2024-04-17T00:51:03.744469728Z,655
2024-04-17T00:51:08.76234322Z,656
2024-04-17T00:51:13.787946147Z,656
2024-04-17T00:51:18.695165501Z,657
2024-04-17T00:51:23.712925737Z,657
2024-04-17T00:51:28.730947319Z,658
2024-04-17T00:51:33.748001553Z,659
2024-04-17T00:51:38.76564043Z,659
2024-04-17T00:51:43.783392771Z,659
2024-04-17T00:51:48.800724468Z,659
2024-04-17T00:51:53.717030731Z,658
2024-04-17T00:51:58.734089453Z,658
2024-04-17T00:52:03.751744122Z,658
2024-04-17T00:52:08.769761065Z,658
2024-04-17T00:52:13.787101796Z,658
2024-04-17T00:52:18.804417292Z,659
2024-04-17T00:52:23.822241544Z,659
2024-04-17T00:52:28.737225671Z,659
2024-04-17T00:52:33.75481733Z,659
2024-04-17T00:52:38.771967106Z,659
2024-04-17T00:52:43.792630448Z,658
2024-04-17T00:52:48.807908849Z,658
2024-04-17T00:52:53.824801559Z,657
2024-04-17T00:52:58.843384435Z,658
2024-04-17T00:53:03.758265827Z,657
2024-04-17T00:53:08.775912751Z,658
2024-04-17T00:53:13.896582562Z,658
2024-04-17T00:53:18.810996738Z,658
2024-04-17T00:53:23.828853336Z,659
2024-04-17T00:53:28.84658407Z,658
2024-04-17T00:53:33.863832616Z,659
2024-04-17T00:53:38.779204685Z,658
2024-04-17T00:53:43.819195915Z,658
2024-04-17T00:53:48.814493269Z,659
2024-04-17T00:53:53.832304879Z,659
2024-04-17T00:53:58.849783188Z,659
2024-04-17T00:54:03.867475379Z,659
2024-04-17T00:54:08.885579415Z,658
2024-04-17T00:54:13.800535324Z,658
2024-04-17T00:54:18.817896827Z,658
2024-04-17T00:54:23.835271933Z,658
2024-04-17T00:54:28.852775055Z,657
2024-04-17T00:54:33.870854331Z,657
2024-04-17T00:54:38.890009607Z,657
2024-04-17T00:54:43.906214781Z,658
2024-04-17T00:54:48.821227795Z,659
2024-04-17T00:54:53.8388914Z,659
2024-04-17T00:54:58.856216494Z,659
2024-04-17T00:55:03.87482949Z,659
2024-04-17T00:55:08.891755851Z,659
2024-04-17T00:55:13.909462067Z,658
2024-04-17T00:55:18.926937826Z,658
2024-04-17T00:55:23.842829671Z,659
2024-04-17T00:55:28.860750452Z,659
